,video,method,scenario,name,value
4894,77,huang,removal,lpips,8
4895,77,huang,synth,lpips,6
4896,77,oh,fixed,psnr,6
4897,77,oh,removal,psnr,1
4898,77,oh,synth,psnr,2
4899,77,oh,fixed,ssim,4
4900,77,oh,removal,ssim,7
4901,77,oh,synth,ssim,3
4902,77,oh,fixed,lpips,6
4903,77,oh,removal,lpips,6
4904,77,oh,synth,lpips,2
4905,77,ours,fixed,psnr,4
4906,77,ours,removal,psnr,8
4907,77,ours,synth,psnr,7
4908,77,ours,fixed,ssim,4
4909,77,ours,removal,ssim,6
4910,77,ours,synth,ssim,1
4911,77,ours,fixed,lpips,1
4912,77,ours,removal,lpips,2
4913,77,ours,synth,lpips,3
4914,78,kim,fixed,psnr,2
4915,78,kim,removal,psnr,4
4916,78,kim,synth,psnr,0
4917,78,kim,fixed,ssim,5
4918,78,kim,removal,ssim,8
4919,78,kim,synth,ssim,1
4920,78,kim,fixed,lpips,4
4921,78,kim,removal,lpips,1
4922,78,kim,synth,lpips,6
4923,78,newson,fixed,psnr,6
4924,78,newson,removal,psnr,1
4925,78,newson,synth,psnr,9
4926,78,newson,fixed,ssim,3
4927,78,newson,removal,ssim,7
4928,78,newson,synth,ssim,1
4929,78,newson,fixed,lpips,9
4930,78,newson,removal,lpips,0
4931,78,newson,synth,lpips,2
4932,78,xu,fixed,psnr,8
4933,78,xu,removal,psnr,6
4934,78,xu,synth,psnr,9
4935,78,xu,fixed,ssim,2
4936,78,xu,removal,ssim,4
4937,78,xu,synth,ssim,6
4938,78,xu,fixed,lpips,7
4939,78,xu,removal,lpips,7
4940,78,xu,synth,lpips,9
4941,78,lee,fixed,psnr,3
4942,78,lee,removal,psnr,5
4943,78,lee,synth,psnr,0
4944,78,lee,fixed,ssim,3
4945,78,lee,removal,ssim,6
4946,78,lee,synth,ssim,1
4947,78,lee,fixed,lpips,6
4948,78,lee,removal,lpips,3
4949,78,lee,synth,lpips,7
4950,78,huang,fixed,psnr,7
4951,78,huang,removal,psnr,6
4952,78,huang,synth,psnr,8
4953,78,huang,fixed,ssim,9
4954,78,huang,removal,ssim,9
4955,78,huang,synth,ssim,9
4956,78,huang,fixed,lpips,2
4957,78,huang,removal,lpips,9
4958,78,huang,synth,lpips,0
4959,78,oh,fixed,psnr,4
4960,78,oh,removal,psnr,4
4961,78,oh,synth,psnr,9
4962,78,oh,fixed,ssim,0
4963,78,oh,removal,ssim,6
4964,78,oh,synth,ssim,5
4965,78,oh,fixed,lpips,5
4966,78,oh,removal,lpips,7
4967,78,oh,synth,lpips,1
4968,78,ours,fixed,psnr,6
4969,78,ours,removal,psnr,0
4970,78,ours,synth,psnr,9
4971,78,ours,fixed,ssim,9
4972,78,ours,removal,ssim,1
4973,78,ours,synth,ssim,7
4974,78,ours,fixed,lpips,8
4975,78,ours,removal,lpips,3
4976,78,ours,synth,lpips,8
4977,79,kim,fixed,psnr,0
4978,79,kim,removal,psnr,1
4979,79,kim,synth,psnr,8
4980,79,kim,fixed,ssim,0
4981,79,kim,removal,ssim,1
4982,79,kim,synth,ssim,6
4983,79,kim,fixed,lpips,4
4984,79,kim,removal,lpips,0
4985,79,kim,synth,lpips,0
4986,79,newson,fixed,psnr,6
4987,79,newson,removal,psnr,9
4988,79,newson,synth,psnr,6
4989,79,newson,fixed,ssim,9
4990,79,newson,removal,ssim,8
4991,79,newson,synth,ssim,5
4992,79,newson,fixed,lpips,6
4993,79,newson,removal,lpips,6
4994,79,newson,synth,lpips,0
4995,79,xu,fixed,psnr,5
4996,79,xu,removal,psnr,4
4997,79,xu,synth,psnr,3
4998,79,xu,fixed,ssim,9
4999,79,xu,removal,ssim,5
5000,79,xu,synth,ssim,8
5001,79,xu,fixed,lpips,7
5002,79,xu,removal,lpips,7
5003,79,xu,synth,lpips,2
5004,79,lee,fixed,psnr,9
5005,79,lee,removal,psnr,8
5006,79,lee,synth,psnr,4
5007,79,lee,fixed,ssim,9
5008,79,lee,removal,ssim,0
5009,79,lee,synth,ssim,7
5010,79,lee,fixed,lpips,3
5011,79,lee,removal,lpips,6
5012,79,lee,synth,lpips,9
5013,79,huang,fixed,psnr,7
5014,79,huang,removal,psnr,6
5015,79,huang,synth,psnr,8
5016,79,huang,fixed,ssim,4
5017,79,huang,removal,ssim,8
5018,79,huang,synth,ssim,6
5019,79,huang,fixed,lpips,8
5020,79,huang,removal,lpips,9
5021,79,huang,synth,lpips,1
5022,79,oh,fixed,psnr,3
5023,79,oh,removal,psnr,7
5024,79,oh,synth,psnr,3
5025,79,oh,fixed,ssim,9
5026,79,oh,removal,ssim,4
5027,79,oh,synth,ssim,0
5028,79,oh,fixed,lpips,3
5029,79,oh,removal,lpips,8
5030,79,oh,synth,lpips,9
5031,79,ours,fixed,psnr,3
5032,79,ours,removal,psnr,4
5033,79,ours,synth,psnr,0
5034,79,ours,fixed,ssim,2
5035,79,ours,removal,ssim,7
5036,79,ours,synth,ssim,9
5037,79,ours,fixed,lpips,4
5038,79,ours,removal,lpips,2
5039,79,ours,synth,lpips,9
5040,80,kim,fixed,psnr,2
5041,80,kim,removal,psnr,0
5042,80,kim,synth,psnr,9
5043,80,kim,fixed,ssim,7
5044,80,kim,removal,ssim,3
5045,80,kim,synth,ssim,8
5046,80,kim,fixed,lpips,0
5047,80,kim,removal,lpips,6
5048,80,kim,synth,lpips,6
5049,80,newson,fixed,psnr,9
5050,80,newson,removal,psnr,2
5051,80,newson,synth,psnr,2
5052,80,newson,fixed,ssim,4
5053,80,newson,removal,ssim,4
5054,80,newson,synth,ssim,1
5055,80,newson,fixed,lpips,5
5056,80,newson,removal,lpips,3
5057,80,newson,synth,lpips,1
5058,80,xu,fixed,psnr,6
5059,80,xu,removal,psnr,2
5060,80,xu,synth,psnr,5
5061,80,xu,fixed,ssim,6
5062,80,xu,removal,ssim,2
5063,80,xu,synth,ssim,6
5064,80,xu,fixed,lpips,5
5065,80,xu,removal,lpips,1
5066,80,xu,synth,lpips,3
5067,80,lee,fixed,psnr,2
5068,80,lee,removal,psnr,7
5069,80,lee,synth,psnr,2
5070,80,lee,fixed,ssim,3
5071,80,lee,removal,ssim,9
5072,80,lee,synth,ssim,6
5073,80,lee,fixed,lpips,2
5074,80,lee,removal,lpips,8
5075,80,lee,synth,lpips,3
5076,80,huang,fixed,psnr,5
5077,80,huang,removal,psnr,3
5078,80,huang,synth,psnr,0
5079,80,huang,fixed,ssim,1
5080,80,huang,removal,ssim,6
5081,80,huang,synth,ssim,7
5082,80,huang,fixed,lpips,3
5083,80,huang,removal,lpips,1
5084,80,huang,synth,lpips,8
5085,80,oh,fixed,psnr,9
5086,80,oh,removal,psnr,0
5087,80,oh,synth,psnr,9
5088,80,oh,fixed,ssim,6
5089,80,oh,removal,ssim,5
5090,80,oh,synth,ssim,6
5091,80,oh,fixed,lpips,5
5092,80,oh,removal,lpips,6
5093,80,oh,synth,lpips,1
5094,80,ours,fixed,psnr,7
5095,80,ours,removal,psnr,1
5096,80,ours,synth,psnr,6
5097,80,ours,fixed,ssim,9
5098,80,ours,removal,ssim,1
5099,80,ours,synth,ssim,2
5100,80,ours,fixed,lpips,7
5101,80,ours,removal,lpips,0
5102,80,ours,synth,lpips,3
5103,81,kim,fixed,psnr,3
5104,81,kim,removal,psnr,9
5105,81,kim,synth,psnr,4
5106,81,kim,fixed,ssim,9
5107,81,kim,removal,ssim,6
5108,81,kim,synth,ssim,8
5109,81,kim,fixed,lpips,5
5110,81,kim,removal,lpips,3
5111,81,kim,synth,lpips,3
5112,81,newson,fixed,psnr,9
5113,81,newson,removal,psnr,0
5114,81,newson,synth,psnr,2
5115,81,newson,fixed,ssim,5
5116,81,newson,removal,ssim,4
5117,81,newson,synth,ssim,6
5118,81,newson,fixed,lpips,9
5119,81,newson,removal,lpips,3
5120,81,newson,synth,lpips,3
5121,81,xu,fixed,psnr,4
5122,81,xu,removal,psnr,4
5123,81,xu,synth,psnr,5
5124,81,xu,fixed,ssim,4
5125,81,xu,removal,ssim,0
5126,81,xu,synth,ssim,6
5127,81,xu,fixed,lpips,9
5128,81,xu,removal,lpips,6
5129,81,xu,synth,lpips,1
5130,81,lee,fixed,psnr,3
5131,81,lee,removal,psnr,2
5132,81,lee,synth,psnr,1
5133,81,lee,fixed,ssim,4
5134,81,lee,removal,ssim,2
5135,81,lee,synth,ssim,7
5136,81,lee,fixed,lpips,4
5137,81,lee,removal,lpips,0
5138,81,lee,synth,lpips,2
5139,81,huang,fixed,psnr,5
5140,81,huang,removal,psnr,4
5141,81,huang,synth,psnr,9
5142,81,huang,fixed,ssim,2
5143,81,huang,removal,ssim,9
5144,81,huang,synth,ssim,6
5145,81,huang,fixed,lpips,1
5146,81,huang,removal,lpips,0
5147,81,huang,synth,lpips,4
5148,81,oh,fixed,psnr,6
5149,81,oh,removal,psnr,6
5150,81,oh,synth,psnr,7
5151,81,oh,fixed,ssim,5
5152,81,oh,removal,ssim,7
5153,81,oh,synth,ssim,3
5154,81,oh,fixed,lpips,3
5155,81,oh,removal,lpips,6
5156,81,oh,synth,lpips,3
5157,81,ours,fixed,psnr,3
5158,81,ours,removal,psnr,0
5159,81,ours,synth,psnr,1
5160,81,ours,fixed,ssim,4
5161,81,ours,removal,ssim,9
5162,81,ours,synth,ssim,8
5163,81,ours,fixed,lpips,0
5164,81,ours,removal,lpips,6
5165,81,ours,synth,lpips,1
5166,82,kim,fixed,psnr,3
5167,82,kim,removal,psnr,7
5168,82,kim,synth,psnr,4
5169,82,kim,fixed,ssim,2
5170,82,kim,removal,ssim,4
5171,82,kim,synth,ssim,1
5172,82,kim,fixed,lpips,8
5173,82,kim,removal,lpips,8
5174,82,kim,synth,lpips,3
5175,82,newson,fixed,psnr,9
5176,82,newson,removal,psnr,6
5177,82,newson,synth,psnr,3
5178,82,newson,fixed,ssim,9
5179,82,newson,removal,ssim,4
5180,82,newson,synth,ssim,4
5181,82,newson,fixed,lpips,9
5182,82,newson,removal,lpips,8
5183,82,newson,synth,lpips,6
5184,82,xu,fixed,psnr,8
5185,82,xu,removal,psnr,2
5186,82,xu,synth,psnr,1
5187,82,xu,fixed,ssim,6
5188,82,xu,removal,ssim,1
5189,82,xu,synth,ssim,3
5190,82,xu,fixed,lpips,5
5191,82,xu,removal,lpips,2
5192,82,xu,synth,lpips,3
5193,82,lee,fixed,psnr,8
5194,82,lee,removal,psnr,2
5195,82,lee,synth,psnr,5
5196,82,lee,fixed,ssim,3
5197,82,lee,removal,ssim,3
5198,82,lee,synth,ssim,2
5199,82,lee,fixed,lpips,7
5200,82,lee,removal,lpips,4
5201,82,lee,synth,lpips,1
5202,82,huang,fixed,psnr,2
5203,82,huang,removal,psnr,2
5204,82,huang,synth,psnr,8
5205,82,huang,fixed,ssim,3
5206,82,huang,removal,ssim,1
5207,82,huang,synth,ssim,5
5208,82,huang,fixed,lpips,9
5209,82,huang,removal,lpips,8
5210,82,huang,synth,lpips,3
5211,82,oh,fixed,psnr,2
5212,82,oh,removal,psnr,8
5213,82,oh,synth,psnr,3
5214,82,oh,fixed,ssim,6
5215,82,oh,removal,ssim,1
5216,82,oh,synth,ssim,6
5217,82,oh,fixed,lpips,7
5218,82,oh,removal,lpips,3
5219,82,oh,synth,lpips,1
5220,82,ours,fixed,psnr,7
5221,82,ours,removal,psnr,7
5222,82,ours,synth,psnr,2
5223,82,ours,fixed,ssim,6
5224,82,ours,removal,ssim,5
5225,82,ours,synth,ssim,2
5226,82,ours,fixed,lpips,2
5227,82,ours,removal,lpips,0
5228,82,ours,synth,lpips,9
5229,83,kim,fixed,psnr,4
5230,83,kim,removal,psnr,6
5231,83,kim,synth,psnr,8
5232,83,kim,fixed,ssim,3
5233,83,kim,removal,ssim,3
5234,83,kim,synth,ssim,1
5235,83,kim,fixed,lpips,5
5236,83,kim,removal,lpips,0
5237,83,kim,synth,lpips,0
5238,83,newson,fixed,psnr,6
5239,83,newson,removal,psnr,8
5240,83,newson,synth,psnr,4
5241,83,newson,fixed,ssim,7
5242,83,newson,removal,ssim,2
5243,83,newson,synth,ssim,3
5244,83,newson,fixed,lpips,4
5245,83,newson,removal,lpips,0
5246,83,newson,synth,lpips,0
5247,83,xu,fixed,psnr,0
5248,83,xu,removal,psnr,5
5249,83,xu,synth,psnr,6
5250,83,xu,fixed,ssim,2
5251,83,xu,removal,ssim,5
5252,83,xu,synth,ssim,5
5253,83,xu,fixed,lpips,0
5254,83,xu,removal,lpips,9
5255,83,xu,synth,lpips,1
5256,83,lee,fixed,psnr,1
5257,83,lee,removal,psnr,2
5258,83,lee,synth,psnr,2
5259,83,lee,fixed,ssim,9
5260,83,lee,removal,ssim,1
5261,83,lee,synth,ssim,4
5262,83,lee,fixed,lpips,5
5263,83,lee,removal,lpips,6
5264,83,lee,synth,lpips,3
5265,83,huang,fixed,psnr,6
5266,83,huang,removal,psnr,8
5267,83,huang,synth,psnr,7
5268,83,huang,fixed,ssim,5
5269,83,huang,removal,ssim,3
5270,83,huang,synth,ssim,8
5271,83,huang,fixed,lpips,3
5272,83,huang,removal,lpips,2
5273,83,huang,synth,lpips,6
5274,83,oh,fixed,psnr,3
5275,83,oh,removal,psnr,2
5276,83,oh,synth,psnr,8
5277,83,oh,fixed,ssim,8
5278,83,oh,removal,ssim,7
5279,83,oh,synth,ssim,3
5280,83,oh,fixed,lpips,4
5281,83,oh,removal,lpips,9
5282,83,oh,synth,lpips,6
5283,83,ours,fixed,psnr,7
5284,83,ours,removal,psnr,3
5285,83,ours,synth,psnr,8
5286,83,ours,fixed,ssim,8
5287,83,ours,removal,ssim,6
5288,83,ours,synth,ssim,6
5289,83,ours,fixed,lpips,6
5290,83,ours,removal,lpips,6
5291,83,ours,synth,lpips,3
5292,84,kim,fixed,psnr,8
5293,84,kim,removal,psnr,0
5294,84,kim,synth,psnr,8
5295,84,kim,fixed,ssim,2
5296,84,kim,removal,ssim,1
5297,84,kim,synth,ssim,3
5298,84,kim,fixed,lpips,0
5299,84,kim,removal,lpips,6
5300,84,kim,synth,lpips,0
5301,84,newson,fixed,psnr,1
5302,84,newson,removal,psnr,8
5303,84,newson,synth,psnr,0
5304,84,newson,fixed,ssim,0
5305,84,newson,removal,ssim,8
5306,84,newson,synth,ssim,8
5307,84,newson,fixed,lpips,1
5308,84,newson,removal,lpips,6
5309,84,newson,synth,lpips,2
5310,84,xu,fixed,psnr,8
5311,84,xu,removal,psnr,2
5312,84,xu,synth,psnr,5
5313,84,xu,fixed,ssim,4
5314,84,xu,removal,ssim,1
5315,84,xu,synth,ssim,5
5316,84,xu,fixed,lpips,6
5317,84,xu,removal,lpips,8
5318,84,xu,synth,lpips,4
5319,84,lee,fixed,psnr,6
5320,84,lee,removal,psnr,0
5321,84,lee,synth,psnr,9
5322,84,lee,fixed,ssim,4
5323,84,lee,removal,ssim,4
5324,84,lee,synth,ssim,7
5325,84,lee,fixed,lpips,7
5326,84,lee,removal,lpips,4
5327,84,lee,synth,lpips,8
5328,84,huang,fixed,psnr,1
5329,84,huang,removal,psnr,6
5330,84,huang,synth,psnr,2
5331,84,huang,fixed,ssim,6
5332,84,huang,removal,ssim,4
5333,84,huang,synth,ssim,4
5334,84,huang,fixed,lpips,7
5335,84,huang,removal,lpips,5
5336,84,huang,synth,lpips,7
5337,84,oh,fixed,psnr,5
5338,84,oh,removal,psnr,4
5339,84,oh,synth,psnr,7
5340,84,oh,fixed,ssim,0
5341,84,oh,removal,ssim,6
5342,84,oh,synth,ssim,7
5343,84,oh,fixed,lpips,5
5344,84,oh,removal,lpips,2
5345,84,oh,synth,lpips,2
5346,84,ours,fixed,psnr,3
5347,84,ours,removal,psnr,4
5348,84,ours,synth,psnr,3
5349,84,ours,fixed,ssim,8
5350,84,ours,removal,ssim,3
5351,84,ours,synth,ssim,6
5352,84,ours,fixed,lpips,7
5353,84,ours,removal,lpips,5
5354,84,ours,synth,lpips,9
5355,85,kim,fixed,psnr,9
5356,85,kim,removal,psnr,2
5357,85,kim,synth,psnr,5
5358,85,kim,fixed,ssim,7
5359,85,kim,removal,ssim,1
5360,85,kim,synth,ssim,2
5361,85,kim,fixed,lpips,8
5362,85,kim,removal,lpips,2
5363,85,kim,synth,lpips,6
5364,85,newson,fixed,psnr,3
5365,85,newson,removal,psnr,2
5366,85,newson,synth,psnr,8
5367,85,newson,fixed,ssim,8
5368,85,newson,removal,ssim,8
5369,85,newson,synth,ssim,2
5370,85,newson,fixed,lpips,6
5371,85,newson,removal,lpips,4
5372,85,newson,synth,lpips,0
5373,85,xu,fixed,psnr,8
5374,85,xu,removal,psnr,0
5375,85,xu,synth,psnr,5
5376,85,xu,fixed,ssim,7
5377,85,xu,removal,ssim,2
5378,85,xu,synth,ssim,0
5379,85,xu,fixed,lpips,8
5380,85,xu,removal,lpips,3
5381,85,xu,synth,lpips,8
5382,85,lee,fixed,psnr,7
5383,85,lee,removal,psnr,0
5384,85,lee,synth,psnr,2
5385,85,lee,fixed,ssim,2
5386,85,lee,removal,ssim,3
5387,85,lee,synth,ssim,1
5388,85,lee,fixed,lpips,2
5389,85,lee,removal,lpips,1
5390,85,lee,synth,lpips,3
5391,85,huang,fixed,psnr,8
5392,85,huang,removal,psnr,1
5393,85,huang,synth,psnr,9
5394,85,huang,fixed,ssim,4
5395,85,huang,removal,ssim,0
5396,85,huang,synth,ssim,2
5397,85,huang,fixed,lpips,9
5398,85,huang,removal,lpips,1
5399,85,huang,synth,lpips,4
5400,85,oh,fixed,psnr,2
5401,85,oh,removal,psnr,1
5402,85,oh,synth,psnr,8
5403,85,oh,fixed,ssim,9
5404,85,oh,removal,ssim,3
5405,85,oh,synth,ssim,2
5406,85,oh,fixed,lpips,5
5407,85,oh,removal,lpips,3
5408,85,oh,synth,lpips,2
5409,85,ours,fixed,psnr,3
5410,85,ours,removal,psnr,0
5411,85,ours,synth,psnr,6
5412,85,ours,fixed,ssim,6
5413,85,ours,removal,ssim,0
5414,85,ours,synth,ssim,9
5415,85,ours,fixed,lpips,9
5416,85,ours,removal,lpips,0
5417,85,ours,synth,lpips,2
5418,86,kim,fixed,psnr,6
5419,86,kim,removal,psnr,8
5420,86,kim,synth,psnr,4
5421,86,kim,fixed,ssim,4
5422,86,kim,removal,ssim,2
5423,86,kim,synth,ssim,0
5424,86,kim,fixed,lpips,2
5425,86,kim,removal,lpips,8
5426,86,kim,synth,lpips,7
5427,86,newson,fixed,psnr,6
5428,86,newson,removal,psnr,5
5429,86,newson,synth,psnr,8
5430,86,newson,fixed,ssim,0
5431,86,newson,removal,ssim,0
5432,86,newson,synth,ssim,7
5433,86,newson,fixed,lpips,9
5434,86,newson,removal,lpips,8
5435,86,newson,synth,lpips,7
5436,86,xu,fixed,psnr,2
5437,86,xu,removal,psnr,0
5438,86,xu,synth,psnr,6
5439,86,xu,fixed,ssim,1
5440,86,xu,removal,ssim,5
5441,86,xu,synth,ssim,5
5442,86,xu,fixed,lpips,6
5443,86,xu,removal,lpips,6
5444,86,xu,synth,lpips,7
5445,86,lee,fixed,psnr,7
5446,86,lee,removal,psnr,1
5447,86,lee,synth,psnr,6
5448,86,lee,fixed,ssim,5
5449,86,lee,removal,ssim,7
5450,86,lee,synth,ssim,1
5451,86,lee,fixed,lpips,6
5452,86,lee,removal,lpips,1
5453,86,lee,synth,lpips,1
5454,86,huang,fixed,psnr,6
5455,86,huang,removal,psnr,2
5456,86,huang,synth,psnr,3
5457,86,huang,fixed,ssim,4
5458,86,huang,removal,ssim,2
5459,86,huang,synth,ssim,4
5460,86,huang,fixed,lpips,4
5461,86,huang,removal,lpips,7
5462,86,huang,synth,lpips,4
5463,86,oh,fixed,psnr,8
5464,86,oh,removal,psnr,1
5465,86,oh,synth,psnr,9
5466,86,oh,fixed,ssim,2
5467,86,oh,removal,ssim,6
5468,86,oh,synth,ssim,8
5469,86,oh,fixed,lpips,7
5470,86,oh,removal,lpips,6
5471,86,oh,synth,lpips,6
5472,86,ours,fixed,psnr,1
5473,86,ours,removal,psnr,9
5474,86,ours,synth,psnr,4
5475,86,ours,fixed,ssim,1
5476,86,ours,removal,ssim,5
5477,86,ours,synth,ssim,0
5478,86,ours,fixed,lpips,0
5479,86,ours,removal,lpips,0
5480,86,ours,synth,lpips,3
5481,87,kim,fixed,psnr,2
5482,87,kim,removal,psnr,1
5483,87,kim,synth,psnr,0
5484,87,kim,fixed,ssim,1
5485,87,kim,removal,ssim,2
5486,87,kim,synth,ssim,2
5487,87,kim,fixed,lpips,3
5488,87,kim,removal,lpips,5
5489,87,kim,synth,lpips,4
5490,87,newson,fixed,psnr,3
5491,87,newson,removal,psnr,4
5492,87,newson,synth,psnr,7
5493,87,newson,fixed,ssim,7
5494,87,newson,removal,ssim,1
5495,87,newson,synth,ssim,0
5496,87,newson,fixed,lpips,7
5497,87,newson,removal,lpips,6
5498,87,newson,synth,lpips,6
5499,87,xu,fixed,psnr,7
5500,87,xu,removal,psnr,5
5501,87,xu,synth,psnr,4
5502,87,xu,fixed,ssim,2
5503,87,xu,removal,ssim,0
5504,87,xu,synth,ssim,7
5505,87,xu,fixed,lpips,5
5506,87,xu,removal,lpips,1
5507,87,xu,synth,lpips,2
5508,87,lee,fixed,psnr,8
5509,87,lee,removal,psnr,8
5510,87,lee,synth,psnr,6
5511,87,lee,fixed,ssim,1
5512,87,lee,removal,ssim,3
5513,87,lee,synth,ssim,2
5514,87,lee,fixed,lpips,1
5515,87,lee,removal,lpips,9
5516,87,lee,synth,lpips,4
5517,87,huang,fixed,psnr,7
5518,87,huang,removal,psnr,3
5519,87,huang,synth,psnr,3
5520,87,huang,fixed,ssim,2
5521,87,huang,removal,ssim,7
5522,87,huang,synth,ssim,8
5523,87,huang,fixed,lpips,1
5524,87,huang,removal,lpips,1
5525,87,huang,synth,lpips,8
5526,87,oh,fixed,psnr,4
5527,87,oh,removal,psnr,9
5528,87,oh,synth,psnr,1
5529,87,oh,fixed,ssim,7
5530,87,oh,removal,ssim,6
5531,87,oh,synth,ssim,7
5532,87,oh,fixed,lpips,6
5533,87,oh,removal,lpips,5
5534,87,oh,synth,lpips,9
5535,87,ours,fixed,psnr,3
5536,87,ours,removal,psnr,3
5537,87,ours,synth,psnr,7
5538,87,ours,fixed,ssim,8
5539,87,ours,removal,ssim,8
5540,87,ours,synth,ssim,7
5541,87,ours,fixed,lpips,0
5542,87,ours,removal,lpips,7
5543,87,ours,synth,lpips,5
5544,88,kim,fixed,psnr,7
5545,88,kim,removal,psnr,3
5546,88,kim,synth,psnr,7
5547,88,kim,fixed,ssim,8
5548,88,kim,removal,ssim,4
5549,88,kim,synth,ssim,4
5550,88,kim,fixed,lpips,7
5551,88,kim,removal,lpips,1
5552,88,kim,synth,lpips,8
5553,88,newson,fixed,psnr,3
5554,88,newson,removal,psnr,6
5555,88,newson,synth,psnr,7
5556,88,newson,fixed,ssim,9
5557,88,newson,removal,ssim,7
5558,88,newson,synth,ssim,2
5559,88,newson,fixed,lpips,5
5560,88,newson,removal,lpips,7
5561,88,newson,synth,lpips,0
5562,88,xu,fixed,psnr,0
5563,88,xu,removal,psnr,8
5564,88,xu,synth,psnr,5
5565,88,xu,fixed,ssim,2
5566,88,xu,removal,ssim,5
5567,88,xu,synth,ssim,2
5568,88,xu,fixed,lpips,7
5569,88,xu,removal,lpips,5
5570,88,xu,synth,lpips,0
5571,88,lee,fixed,psnr,8
5572,88,lee,removal,psnr,0
5573,88,lee,synth,psnr,8
5574,88,lee,fixed,ssim,8
5575,88,lee,removal,ssim,8
5576,88,lee,synth,ssim,0
5577,88,lee,fixed,lpips,9
5578,88,lee,removal,lpips,9
5579,88,lee,synth,lpips,0
5580,88,huang,fixed,psnr,6
5581,88,huang,removal,psnr,8
5582,88,huang,synth,psnr,4
5583,88,huang,fixed,ssim,5
5584,88,huang,removal,ssim,5
5585,88,huang,synth,ssim,1
5586,88,huang,fixed,lpips,2
5587,88,huang,removal,lpips,0
5588,88,huang,synth,lpips,5
5589,88,oh,fixed,psnr,7
5590,88,oh,removal,psnr,4
5591,88,oh,synth,psnr,7
5592,88,oh,fixed,ssim,9
5593,88,oh,removal,ssim,5
5594,88,oh,synth,ssim,1
5595,88,oh,fixed,lpips,3
5596,88,oh,removal,lpips,4
5597,88,oh,synth,lpips,4
5598,88,ours,fixed,psnr,3
5599,88,ours,removal,psnr,3
5600,88,ours,synth,psnr,8
5601,88,ours,fixed,ssim,3
5602,88,ours,removal,ssim,4
5603,88,ours,synth,ssim,3
5604,88,ours,fixed,lpips,6
5605,88,ours,removal,lpips,3
5606,88,ours,synth,lpips,1
5607,89,kim,fixed,psnr,3
5608,89,kim,removal,psnr,0
5609,89,kim,synth,psnr,2
5610,89,kim,fixed,ssim,2
5611,89,kim,removal,ssim,7
5612,89,kim,synth,ssim,9
5613,89,kim,fixed,lpips,6
5614,89,kim,removal,lpips,8
5615,89,kim,synth,lpips,2
5616,89,newson,fixed,psnr,4
5617,89,newson,removal,psnr,1
5618,89,newson,synth,psnr,1
5619,89,newson,fixed,ssim,6
5620,89,newson,removal,ssim,5
5621,89,newson,synth,ssim,5
5622,89,newson,fixed,lpips,3
5623,89,newson,removal,lpips,8
5624,89,newson,synth,lpips,0
5625,89,xu,fixed,psnr,8
5626,89,xu,removal,psnr,7
5627,89,xu,synth,psnr,5
5628,89,xu,fixed,ssim,8
5629,89,xu,removal,ssim,6
5630,89,xu,synth,ssim,3
5631,89,xu,fixed,lpips,4
5632,89,xu,removal,lpips,1
5633,89,xu,synth,lpips,5
5634,89,lee,fixed,psnr,2
5635,89,lee,removal,psnr,1
5636,89,lee,synth,psnr,3
5637,89,lee,fixed,ssim,7
5638,89,lee,removal,ssim,2
5639,89,lee,synth,ssim,3
5640,89,lee,fixed,lpips,3
5641,89,lee,removal,lpips,2
5642,89,lee,synth,lpips,2
5643,89,huang,fixed,psnr,0
5644,89,huang,removal,psnr,5
5645,89,huang,synth,psnr,3
5646,89,huang,fixed,ssim,1
5647,89,huang,removal,ssim,5
5648,89,huang,synth,ssim,9
5649,89,huang,fixed,lpips,5
5650,89,huang,removal,lpips,4
5651,89,huang,synth,lpips,4
5652,89,oh,fixed,psnr,7
5653,89,oh,removal,psnr,0
5654,89,oh,synth,psnr,4
5655,89,oh,fixed,ssim,4
5656,89,oh,removal,ssim,7
5657,89,oh,synth,ssim,4
5658,89,oh,fixed,lpips,0
5659,89,oh,removal,lpips,1
5660,89,oh,synth,lpips,5
5661,89,ours,fixed,psnr,4
5662,89,ours,removal,psnr,3
5663,89,ours,synth,psnr,1
5664,89,ours,fixed,ssim,7
5665,89,ours,removal,ssim,4
5666,89,ours,synth,ssim,9
5667,89,ours,fixed,lpips,6
5668,89,ours,removal,lpips,9
5669,89,ours,synth,lpips,1
5670,90,kim,fixed,psnr,7
5671,90,kim,removal,psnr,2
5672,90,kim,synth,psnr,8
5673,90,kim,fixed,ssim,5
5674,90,kim,removal,ssim,6
5675,90,kim,synth,ssim,0
5676,90,kim,fixed,lpips,4
5677,90,kim,removal,lpips,3
5678,90,kim,synth,lpips,0
5679,90,newson,fixed,psnr,1
5680,90,newson,removal,psnr,4
5681,90,newson,synth,psnr,9
5682,90,newson,fixed,ssim,6
5683,90,newson,removal,ssim,5
5684,90,newson,synth,ssim,3
5685,90,newson,fixed,lpips,3
5686,90,newson,removal,lpips,8
5687,90,newson,synth,lpips,8
5688,90,xu,fixed,psnr,3
5689,90,xu,removal,psnr,1
5690,90,xu,synth,psnr,6
5691,90,xu,fixed,ssim,1
5692,90,xu,removal,ssim,3
5693,90,xu,synth,ssim,9
5694,90,xu,fixed,lpips,4
5695,90,xu,removal,lpips,8
5696,90,xu,synth,lpips,8
5697,90,lee,fixed,psnr,0
5698,90,lee,removal,psnr,4
5699,90,lee,synth,psnr,2
